id,user_uuid,hour,age,weight,height,gender,at,rh,met,cl,hr,st,ati(-3-3),ati(0-6)
213,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.1280785,55.629392,1.328903654,0.47,70,32,-1,2
214,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,24.8481295,51.8378375,1.409774436,0.54,74,32,-1,2
215,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,24.8961055,55.554962,1.389491967,0.54,77,32,1,4
216,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,24.8961055,55.554962,1.264222503,0.54,72,33,-1,2
217,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,24.9629995,55.612784,1.405152225,0.54,83,32,-1,2
218,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,24.99066,54.4328365,1.277955272,0.54,84,32,0,3
219,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,24.986705,53.49081,1.413427562,0.54,74,32,-1,2
220,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,25.1563315,56.098856,1.356238698,0.54,71,33,-1,2
221,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,25.334424,56.428929,1.263362488,0.54,74,33,0,3
222,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,25.4100645,56.090621,1.386962552,0.54,69,32,0,3
223,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,25.372526,54.781175,1.33072407,0.54,78,32,-1,2
224,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,25.285033,53.8441685,1.402278703,0.54,72,31,-1,2
225,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,25.411195,56.3548395,1.267281106,0.54,70,32,0,3
226,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,25.036981,63.570064,1.333333333,0.54,76,33,-1,2
227,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,25.331921,64.90378,1.298701299,0.54,78,33,-1,2
228,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,25.4981585,64.259093,1.31147541,0.54,84,33,0,3
229,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,25.5708875,61.89112,1.419110691,0.54,71,33,-1,2
230,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,25.585568,59.565775,1.320132013,0.54,80,32,0,3
