id,user_uuid,hour,age,weight,height,gender,at,rh,met,cl,hr,st,ati(-3-2),ati(0-5)
202,3cec1672-6e6b-46da-8206-4117ef3188a4,14,19,75,181,1,24.601273,55.3684655,1.129411765,0.54,66,32,-1,2
203,3cec1672-6e6b-46da-8206-4117ef3188a4,14,19,75,181,1,24.6542285,56.032938,1.21299639,0.54,58,32,-2,1
204,3cec1672-6e6b-46da-8206-4117ef3188a4,15,19,75,181,1,24.6461845,55.4123345,1.132075472,0.54,56,33,-1,2
205,3cec1672-6e6b-46da-8206-4117ef3188a4,15,19,75,181,1,24.5551555,54.988382,0.979591837,0.54,64,31,-1,2
206,3cec1672-6e6b-46da-8206-4117ef3188a4,18,19,75,181,1,24.457489,51.5621135,1.056,0.54,70,30,0,3
207,3cec1672-6e6b-46da-8206-4117ef3188a4,18,19,75,181,1,24.372358,51.3542115,1.003802281,0.54,67,30,-1,2
208,3cec1672-6e6b-46da-8206-4117ef3188a4,18,19,75,181,1,24.3194055,51.483673,1.13258427,0.54,60,30,-1,2
209,3cec1672-6e6b-46da-8206-4117ef3188a4,19,19,75,181,1,24.2631,51.495833,1.168141593,0.54,60,30,-1,2
210,3cec1672-6e6b-46da-8206-4117ef3188a4,19,19,75,181,1,24.2339375,51.9516885,1.161290323,0.47,68,29,0,3
211,3cec1672-6e6b-46da-8206-4117ef3188a4,19,19,75,181,1,24.285554,54.2056975,1.107692308,0.47,63,30,-1,2
212,3cec1672-6e6b-46da-8206-4117ef3188a4,19,19,75,181,1,24.43463,56.7239225,1.118644068,0.47,65,30,0,3
213,3cec1672-6e6b-46da-8206-4117ef3188a4,19,19,75,181,1,24.5971165,59.0783585,1.093394077,0.47,60,31,0,3
214,3cec1672-6e6b-46da-8206-4117ef3188a4,19,19,75,181,1,24.7397605,60.203066,1.11627907,0.47,58,29,0,3
215,3cec1672-6e6b-46da-8206-4117ef3188a4,20,19,75,181,1,24.819128,60.947222,1.083870968,0.47,70,30,0,3
216,3cec1672-6e6b-46da-8206-4117ef3188a4,20,19,75,181,1,25.036981,63.570064,1.11827957,0.47,64,31,0,3
217,3cec1672-6e6b-46da-8206-4117ef3188a4,20,19,75,181,1,25.331921,64.90378,1.111969112,0.47,57,31,0,3
218,3cec1672-6e6b-46da-8206-4117ef3188a4,20,19,75,181,1,25.5708875,61.89112,1.078651685,0.47,58,30,0,3
219,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,25.64489,56.9848675,0.85106383,0.47,88,31,0,3
220,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,25.3341445,52.9109705,0.860215054,0.47,71,31,0,3
